DATASET_COLORSTRIP
SEPARATOR TAB
DATASET_LABEL	family-strip
COLOR	#ff0000
DATA
Antrostomus_carolinensis	#481577	Caprimulgidae
Chordeiles_acutipennis	#481577	Caprimulgidae
Nyctiprogne_leucopyga	#481577	Caprimulgidae
Nyctibius_bracteatus	#9da3f1	Nyctibiidae
Nyctibius_grandis	#9da3f1	Nyctibiidae
Podargus_strigoides	#e41fa6	Podargidae
Steatornis_caripensis	#8b9969	Steatornithidae
Cariama_cristata	#4466e9	Cariamidae
Chunga_burmeisteri	#4466e9	Cariamidae
Dromaius_novaehollandiae	#ad2ba7	Dromaiidae
Alca_torda	#0b3a4f	Alcidae
Cepphus_grylle	#0b3a4f	Alcidae
Burhinus_bistriatus	#82c154	Burhinidae
Charadrius_vociferus	#c08700	Charadriidae
Ibidorhyncha_struthersii	#c08700	Charadriidae
Pluvianellus_socialis	#c08700	Charadriidae
Chionis_minor	#ae2fd6	Chionididae
Dromas_ardeola	#d0ca2c	Dromadidae
Glareola_pratincola	#52e6b0	Glareolidae
Rhinoptilus_africanus	#52e6b0	Glareolidae
Jacana_jacana	#019adf	Jacanidae
Larus_smithsonianus	#ae0ba7	Laridae
Phaetusa_simplex	#ae0ba7	Laridae
Rissa_tridactyla	#ae0ba7	Laridae
Rynchops_niger	#ae0ba7	Laridae
Pedionomus_torquatus	#0dcddf	Pedionomidae
Himantopus_himantopus	#0527f8	Recurvirostridae
Nycticryphes_semicollaris	#79f747	Rostratulidae
Rostratula_benghalensis	#79f747	Rostratulidae
Arenaria_interpres	#a76750	Scolopacidae
Calidris_pygmaea	#a76750	Scolopacidae
Limosa_lapponica	#a76750	Scolopacidae
Stercorarius_parasiticus	#073954	Stercorariidae
Turnix_velox	#bdb004	Turnicidae
Balaeniceps_rex	#62a2c8	Balaenicipitidae
Ciconia_maguari	#61ee97	Ciconiidae
Pterocles_burchelli	#32db4c	Pteroclidae
Pterocles_gutturalis	#32db4c	Pteroclidae
Syrrhaptes_paradoxus	#32db4c	Pteroclidae
Scopus_umbretta	#ad5659	Scopidae
Thinocorus_orbignyianus	#29c88e	Thinocoridae
Colius_striatus	#a482ac	Coliidae
Urocolius_indicus	#a482ac	Coliidae
Alopecoenas_beccarii	#0245d1	Columbidae
Caloenas_nicobarica	#0245d1	Columbidae
Columba_livia	#0245d1	Columbidae
Columbina_picui	#0245d1	Columbidae
Patagioenas_fasciata	#0245d1	Columbidae
Ceyx_cyanopectus	#ed5b93	Alcedinidae
Halcyon_senegalensis	#ed5b93	Alcedinidae
Brachypteracias_leptosomus	#0fb6a6	Brachypteraciidae
Chloroceryle_aenea	#745262	Cerylidae
Eurystomus_gularis	#6f9784	Coraciidae
Leptosomus_discolor	#b54595	Leptosomidae
Merops_nubicus	#d96b8a	Meropidae
Baryphthengus_martii	#3c1dc2	Momotidae
Todus_mexicanus	#29e045	Todidae
Centropus_unirufus	#f5c729	Centropidae
Piaya_cayana	#f7045f	Coccyzidae
Crotophaga_sulcirostris	#8a6548	Crotophagidae
Ceuthmochares_aereus	#941592	Cuculidae
Cuculus_canorus	#941592	Cuculidae
Geococcyx_californianus	#a9ffab	Neomorphidae
Falco_tinnunculus	#3f9d57	Falconidae
Herpetotheres_cachinnans	#3f9d57	Falconidae
Bucco_capensis	#8f16cd	Bucconidae
Galbula_dea	#f20279	Galbulidae
Penelope_pileata	#2646e1	Cracidae
Alectura_lathami	#40861a	Megapodiidae
Callipepla_squamata	#76f3f6	Odontophoridae
Odontophorus_gujanensis	#76f3f6	Odontophoridae
Bambusicola_thoracicus	#cc0ba0	Phasianidae
Chrysolophus_pictus	#cc0ba0	Phasianidae
Coturnix_japonica	#cc0ba0	Phasianidae
Gallus_gallus	#cc0ba0	Phasianidae
Meleagris_gallopavo	#cc0ba0	Phasianidae
Pavo_cristatus	#cc0ba0	Phasianidae
Phasianus_colchicus	#cc0ba0	Phasianidae
Gavia_stellata	#ee5103	Gaviidae
Aramus_guarauna	#8619ca	Aramidae
Eurypyga_helias	#d481a6	Eurypygidae
Balearica_regulorum	#0bedd8	Gruidae
Grus_americana	#0bedd8	Gruidae
Heliornis_fulica	#9708ba	Heliornithidae
Mesitornis_unicolor	#13f8fb	Mesitornithidae
Ardeotis_kori	#1831cc	Otididae
Lophotis_ruficrista	#1831cc	Otididae
Psophia_crepitans	#a92e34	Psophiidae
Atlantisia_rogersi	#396882	Rallidae
Zapornia_atra	#396882	Rallidae
Rhynochetos_jubatus	#93263b	Rhynochetidae
Corythaeola_cristata	#699f98	Musophagidae
Corythaixoides_concolor	#699f98	Musophagidae
Tauraco_erythrolophus	#699f98	Musophagidae
Opisthocomus_hoazin	#503a81	Opisthocomidae
Acanthisitta_chloris	#165bf0	Acanthisittidae
Mohoua_ochrocephala	#ade3b9	Acanthizidae
Origma_solitaria	#ade3b9	Acanthizidae
Aegithalos_caudatus	#84ff29	Aegithalidae
Alaudala_cheleensis	#8db226	Alaudidae
Gymnorhina_tibicen	#736a64	Artamidae
Bombycilla_garrulus	#f41919	Bombycillidae
Phainopepla_nitens	#f41919	Bombycillidae
Callaeas_wilsoni	#5661a9	Callaeidae
Edolisoma_coerulescens	#ef1977	Campephagidae
Certhia_brachydactyla	#7d3cce	Certhiidae
Certhia_familiaris	#7d3cce	Certhiidae
Polioptila_caerulea	#7d3cce	Certhiidae
Thryothorus_ludovicianus	#7d3cce	Certhiidae
Cinclus_mexicanus	#29ea1a	Cinclidae
Ifrita_kowaldi	#64871b	Cinclosomatidae
Ptilorrhoa_leucosticta	#64871b	Cinclosomatidae
Cisticola_juncidis	#ee63b5	Cisticolidae
Climacteris_rufus	#3c0497	Climacteridae
Struthidea_cinerea	#3347ac	Corcoracidae
Aphelocoma_coerulescens	#ed86f5	Corvidae
Cnemophilus_loriae	#ed86f5	Corvidae
Corvus_brachyrhynchos	#ed86f5	Corvidae
Corvus_moneduloides	#ed86f5	Corvidae
Oriolus_oriolus	#ed86f5	Corvidae
Cephalopterus_ornatus	#327c77	Cotingidae
Oxyruncus_cristatus	#327c77	Cotingidae
Dasyornis_broadbenti	#4bc4bc	Dasyornithidae
Campylorhamphus_procurvoides	#c71ca2	Dendrocolaptidae
Xiphorhynchus_elegans	#c71ca2	Dendrocolaptidae
Dicaeum_eximium	#5cd67e	Dicaeidae
Dicrurus_megarhynchus	#f33fb6	Dicruridae
Erythrocercus_mccallii	#f33fb6	Dicruridae
Machaerirhynchus_nigripectus	#f33fb6	Dicruridae
Elachura_formosa	#bc3411	Elachuridae
Lonchura_striata	#5928fe	Estrildidae
Taeniopygia_guttata	#5928fe	Estrildidae
Vidua_chalybeata	#5928fe	Estrildidae
Vidua_macroura	#5928fe	Estrildidae
Calyptomena_viridis	#262a7c	Eurylaimidae
Serilophus_lunatus	#262a7c	Eurylaimidae
Smithornis_capensis	#262a7c	Eurylaimidae
Formicarius_rufipectus	#d6f233	Formicariidae
Grallaria_varia	#d6f233	Formicariidae
Calcarius_ornatus	#970b50	Fringillidae
Cardinalis_cardinalis	#970b50	Fringillidae
Emberiza_fucata	#970b50	Fringillidae
Loxia_curvirostra	#970b50	Fringillidae
Passerina_amoena	#970b50	Fringillidae
Peucedramus_taeniatus	#970b50	Fringillidae
Pheucticus_melanocephalus	#970b50	Fringillidae
Serinus_canaria	#970b50	Fringillidae
Urocynchramus_pylzowi	#970b50	Fringillidae
Furnarius_figulus	#233da1	Furnariidae
Sclerurus_mexicanus	#233da1	Furnariidae
Hirundo_rustica	#d25d20	Hirundinidae
Hirundo_rustica	#d25d20	Hirundinidae
Molothrus_ater	#780d5b	Icteridae
Quiscalus_mexicanus	#780d5b	Icteridae
Chloropsis_cyanopogon	#70ead7	Irenidae
Chloropsis_hardwickii	#70ead7	Irenidae
Irena_cyanogastra	#70ead7	Irenidae
Lanius_ludovicianus	#47e7c3	Laniidae
Leiothrix_lutea	#22800d	Leiothrichidae
Locustella_ochotensis	#e85794	Locustellidae
Dryoscopus_gambensis	#d48986	Malaconotidae
Malurus_cyaneus	#bdefa2	Maluridae
Malurus_elegans	#bdefa2	Maluridae
Melanocharis_versteri	#07bb3c	Melanocharitidae
Grantiella_picta	#e207fd	Meliphagidae
Atrichornis_clamosus	#e013a2	Menuridae
Donacobius_atricapilla	#3191ae	Mimidae
Toxostoma_redivivum	#3191ae	Mimidae
Myiagra_hebetior	#37f0bf	Monarchidae
Motacilla_alba	#b98252	Motacillidae
Cercotrichas_coryphoeus	#06f089	Muscicapidae
Copsychus_sechellarum	#06f089	Muscicapidae
Ficedula_albicollis	#06f089	Muscicapidae
Oenanthe_oenanthe	#06f089	Muscicapidae
Aleadryas_rufinucha	#9315d0	nan
Daphoenositta_chrysoptera	#9315d0	nan
Eulacestoma_nigropectus	#9315d0	nan
Falcunculus_frontatus	#9315d0	nan
Pachycephala_philippinensis	#9315d0	nan
Platysteira_castanea	#9315d0	nan
Rhagologus_leucostigma	#9315d0	nan
Leptocoma_aspasia	#7b20ba	Nectariniidae
Promerops_cafer	#7b20ba	Nectariniidae
Notiomystis_cincta	#8d99b2	Notiomystidae
Orthonyx_spaldingii	#ff9c55	Orthonychidae
Oreocharis_arfaki	#f71e0e	Paramythiidae
Pardalotus_punctatus	#288525	Pardalotidae
Anthoscopus_minutus	#21859d	Paridae
Cyanistes_caeruleus	#21859d	Paridae
Poecile_atricapillus	#21859d	Paridae
Setophaga_kirtlandii	#8e5fb1	Parulidae
Junco_hyemalis	#34531e	Passerellidae
Melospiza_melodia	#34531e	Passerellidae
Spizella_passerina	#34531e	Passerellidae
Zonotrichia_albicollis	#34531e	Passerellidae
Chloebia_gouldiae	#4940fd	Passeridae
Prunella_fulvescens	#4940fd	Passeridae
Prunella_himalayana	#4940fd	Passeridae
Drymodes_brunneopygia	#6ce38c	Petroicidae
Neodrepanis_coruscans	#0d80cf	Philepittidae
Rhadina_sibilatrix	#a4731f	Phylloscopidae
Chaetops_frenatus	#a88a0f	Picathartidae
Picathartes_gymnocephalus	#a88a0f	Picathartidae
Lepidothrix_coronata	#8dc9b1	Pipridae
Manacus_vitellinus	#8dc9b1	Pipridae
Pipra_filicauda	#8dc9b1	Pipridae
Piprites_chloris	#8dc9b1	Pipridae
Pitta_sordida	#77d138	Pittidae
Ploceus_nigricollis	#fae122	Ploceidae
Ptilonorhynchus_violaceus	#fb398a	Ptilonorhynchidae
Brachypodius_atriceps	#31479b	Pycnonotidae
Nicator_chloris	#31479b	Pycnonotidae
Pycnonotus_jocosus	#31479b	Pycnonotidae
Rhabdornis_inornatus	#eadd64	Rhabdornithidae
Scytalopus_superciliaris	#acb4ac	Rhinocryptidae
Chaetorhynchus_papuensis	#592613	Rhipiduridae
Rhipidura_dahli	#592613	Rhipiduridae
Horornis_vulcanius	#907f96	Scotocercidae
Sitta_europaea	#fe42f0	Sittidae
Tichodroma_muraria	#fe42f0	Sittidae
Buphagus_erythrorhynchus	#33a88b	Sturnidae
Lamprotornis_superbus	#33a88b	Sturnidae
Leucopsar_rothschildi	#33a88b	Sturnidae
Acrocephalus_arundinaceus	#019ce1	Sylviidae
Cettia_cetti	#019ce1	Sylviidae
Hippolais_icterina	#019ce1	Sylviidae
Hylia_prasina	#019ce1	Sylviidae
Panurus_biarmicus	#019ce1	Sylviidae
Regulus_satrapa	#019ce1	Sylviidae
Sinosuthora_webbiana	#019ce1	Sylviidae
Sylvia_atricapilla	#019ce1	Sylviidae
Sylvia_borin	#019ce1	Sylviidae
Sylvietta_virens	#019ce1	Sylviidae
Sakesphorus_luctuosus	#eaae99	Thamnophilidae
Geospiza_fortis	#9822f4	Thraupidae
Nesospiza_acunhae	#9822f4	Thraupidae
Rhodinocichla_rosea	#9822f4	Thraupidae
Cyanoderma_ruficeps	#17bd5b	Timaliidae
Erpornis_zantholeuca	#17bd5b	Timaliidae
Illadopsis_cleaveri	#17bd5b	Timaliidae
Mystacornis_crossleyi	#17bd5b	Timaliidae
Pomatorhinus_ruficollis	#17bd5b	Timaliidae
Pomatostomus_ruficeps	#17bd5b	Timaliidae
Pteruthius_melanotis	#17bd5b	Timaliidae
Catharus_fuscescens	#a65133	Turdidae
Catharus_ustulatus	#a65133	Turdidae
Erithacus_rubecula	#a65133	Turdidae
Mionectes_macconnelli	#0a72ba	Tyrannidae
Neopipo_cinnamomea	#0a72ba	Tyrannidae
Onychorhynchus_coronatus	#0a72ba	Tyrannidae
Pachyramphus_minor	#0a72ba	Tyrannidae
Sapayoa_aenigma	#0a72ba	Tyrannidae
Tachuris_rubrigastra	#0a72ba	Tyrannidae
Tyrannus_savana	#0a72ba	Tyrannidae
Vireo_altiloquus	#0d216a	Vireonidae
Hypocryptadius_cinnamomeus	#8613ca	Zosteropidae
Sterrhoptilus_dennistouni	#8613ca	Zosteropidae
Zosterops_borbonicus	#8613ca	Zosteropidae
Zosterops_hypoxanthus	#8613ca	Zosteropidae
Zosterops_lateralis	#8613ca	Zosteropidae
Anhinga_anhinga	#b171a3	Anhingidae
Anhinga_rufa	#b171a3	Anhingidae
Cochlearius_cochlearius	#ef408f	Ardeidae
Egretta_garzetta	#ef408f	Ardeidae
Fregata_magnificens	#0cc649	Fregatidae
Pelecanus_crispus	#0a0887	Pelecanidae
Phaethon_lepturus	#c5521e	Phaethontidae
Phalacrocorax_carbo	#186e49	Phalacrocoracidae
Sula_dactylatra	#edde15	Sulidae
Mesembrinibis_cayennensis	#9714c8	Threskiornithidae
Nipponia_nippon	#9714c8	Threskiornithidae
Phoenicopterus_ruber	#f2743f	Phoenicopteridae
Indicator_maculatus	#e08684	Indicatoridae
Tricholaema_leucomelas	#772abc	Lybiidae
Psilopogon_haemacephalus	#3f2e08	Megalaimidae
Dryobates_pubescens	#9bf34f	Picidae
Eubucco_bourcierii	#eeb24d	Ramphastidae
Ramphastos_sulfuratus	#eeb24d	Ramphastidae
Semnornis_frantzii	#eeb24d	Ramphastidae
Podiceps_cristatus	#ded229	Podicipedidae
Podilymbus_podiceps	#ded229	Podicipedidae
Thalassarche_chlororhynchos	#28ab69	Diomedeidae
Fregetta_grallaria	#9315d0	nan
Oceanites_oceanicus	#9315d0	nan
Oceanodroma_tethys	#9315d0	nan
Pelecanoides_urinatrix	#a71ccf	Pelecanoididae
Calonectris_borealis	#a31b4a	Procellariidae
Fulmarus_glacialis	#a31b4a	Procellariidae
Eolophus_roseicapilla	#e23e2b	Cacatuidae
Probosciger_aterrimus	#e23e2b	Cacatuidae
Amazona_aestiva	#30aaa7	Psittacidae
Amazona_collaria	#30aaa7	Psittacidae
Amazona_guildingii	#30aaa7	Psittacidae
Nestor_notabilis	#30aaa7	Psittacidae
Strigops_habroptila	#30aaa7	Psittacidae
Aptenodytes_forsteri	#f77294	Spheniscidae
Aptenodytes_patagonicus	#f77294	Spheniscidae
Eudyptes_chrysocome	#f77294	Spheniscidae
Eudyptula_minor	#f77294	Spheniscidae
Pygoscelis_adeliae	#f77294	Spheniscidae
Athene_cunicularia	#e4b7e7	Strigidae
Bubo_bubo	#e4b7e7	Strigidae
Ciccaba_nigrolineata	#e4b7e7	Strigidae
Glaucidium_brasilianum	#e4b7e7	Strigidae
Otus_sunia	#e4b7e7	Strigidae
Strix_occidentalis	#e4b7e7	Strigidae
Tyto_alba	#197472	Tytonidae
Struthio_camelus	#b4d71f	Struthionidae
Crypturellus_soui	#01569d	Tinamidae
Crypturellus_undulatus	#01569d	Tinamidae
Eudromia_elegans	#01569d	Tinamidae
Nothocercus_julius	#01569d	Tinamidae
Nothoprocta_ornata	#01569d	Tinamidae
Nothoprocta_perdicaria	#01569d	Tinamidae
Tinamus_guttatus	#01569d	Tinamidae
Apaloderma_vittatum	#c2c513	Trogonidae
Trogon_melanurus	#c2c513	Trogonidae
Rhinopomastus_cyanomelas	#4121e2	Rhinopomastidae
Upupa_epops	#e1422a	Upupidae
Scyliorhinus_torazame	#6a1784	Scyliorhinidae
Callorhinchus_milii	#805b12	Callorhinchidae
Chiloscyllium_punctatum	#c8b190	Hemiscylliidae
Erpetoichthys_calabaricus	#364f1a	Polypteridae
Polypterus_senegalus	#364f1a	Polypteridae
Sphenodon_punctatus	#b17645	Sphenodontidae
Phrynocephalus_forsythii	#9bffab	Agamidae
Pogona_vitticeps	#9bffab	Agamidae
Pantherophis_guttatus	#94213d	Colubridae
Thamnophis_sirtalis	#94213d	Colubridae
Anolis_carolinensis	#731b33	Dactyloidae
Laticauda_laticaudata	#d87cc2	Elapidae
Naja_naja	#d87cc2	Elapidae
Notechis_scutatus	#d87cc2	Elapidae
Ophiophagus_hannah	#d87cc2	Elapidae
Pseudonaja_textilis	#d87cc2	Elapidae
Podarcis_muralis	#e8a57e	Lacertidae
Python_bivittatus	#d1a3aa	Pythonidae
Salvator_merianae	#886168	Teiidae
Varanus_komodoensis	#b57364	Varanidae
Branchiostoma_belcheri	#8b3caf	Branchiostomidae
Branchiostoma_floridae	#8b3caf	Branchiostomidae
Branchiostoma_lanceolatum	#8b3caf	Branchiostomidae
Balaenoptera_acutorostrata	#740c97	Balaenopteridae
Balaenoptera_musculus	#740c97	Balaenopteridae
Balaenoptera_physalus	#740c97	Balaenopteridae
Bison_bison	#c2fd9b	Bovidae
Bos_grunniens	#c2fd9b	Bovidae
Bos_indicus	#c2fd9b	Bovidae
Bos_indicus_x_Bos_taurus	#c2fd9b	Bovidae
Bos_mutus	#c2fd9b	Bovidae
Bos_taurus	#c2fd9b	Bovidae
Capra_hircus	#c2fd9b	Bovidae
Ovis_aries	#c2fd9b	Bovidae
Camelus_dromedarius	#84daee	Camelidae
Camelus_ferus	#84daee	Camelidae
Vicugna_pacos	#84daee	Camelidae
Cervus_elaphus	#5673f1	Cervidae
Muntiacus_reevesi	#5673f1	Cervidae
Odocoileus_virginianus	#5673f1	Cervidae
Tursiops_truncatus	#50e3c4	Delphinidae
Eschrichtius_robustus	#7861e5	Eschrichtiidae
Lipotes_vexillifer	#1499b4	Lipotidae
Delphinapterus_leucas	#15865c	Monodontidae
Monodon_monoceros	#15865c	Monodontidae
Moschus_moschiferus	#b436bb	Moschidae
Neophocaena_asiaeorientalis	#520cdb	Phocoenidae
Phocoena_sinus	#520cdb	Phocoenidae
Physeter_catodon	#af0f5d	Physeteridae
Sus_scrofa	#684044	Suidae
Catagonus_wagneri	#f60407	Tayassuidae
Canis_lupus	#b13f3a	Canidae
Canis_lupus	#b13f3a	Canidae
Nyctereutes_procyonoides	#b13f3a	Canidae
Vulpes_vulpes	#b13f3a	Canidae
Acinonyx_jubatus	#6ab9eb	Felidae
Felis_catus	#6ab9eb	Felidae
Lynx_canadensis	#6ab9eb	Felidae
Lynx_pardinus	#6ab9eb	Felidae
Panthera_leo	#6ab9eb	Felidae
Panthera_tigris	#6ab9eb	Felidae
Puma_concolor	#6ab9eb	Felidae
Suricata_suricatta	#96ba5f	Herpestidae
Crocuta_crocuta	#67e0e0	Hyaenidae
Enhydra_lutris	#9236bb	Mustelidae
Mustela_putorius	#9236bb	Mustelidae
Neogale_vison	#9236bb	Mustelidae
Odobenus_rosmarus	#d31314	Odobenidae
Callorhinus_ursinus	#d08de3	Otariidae
Leptonychotes_weddellii	#fe3f26	Phocidae
Neomonachus_schauinslandi	#fe3f26	Phocidae
Ailuropoda_melanoleuca	#51074f	Ursidae
Ursus_americanus	#51074f	Ursidae
Ursus_maritimus	#51074f	Ursidae
Hipposideros_armiger	#fff317	Hipposideridae
Molossus_molossus	#b66518	Molossidae
Phyllostomus_discolor	#beffac	Phyllostomidae
Pteropus_alecto	#c88be1	Pteropodidae
Pteropus_vampyrus	#c88be1	Pteropodidae
Rousettus_aegyptiacus	#c88be1	Pteropodidae
Rhinolophus_ferrumequinum	#b7fa9a	Rhinolophidae
Myotis_brandtii	#56af49	Vespertilionidae
Myotis_davidii	#56af49	Vespertilionidae
Myotis_lucifugus	#56af49	Vespertilionidae
Myotis_myotis	#56af49	Vespertilionidae
Pipistrellus_kuhlii	#56af49	Vespertilionidae
Sarcophilus_harrisii	#3061aa	Dasyuridae
Monodelphis_domestica	#410b00	Didelphidae
Phascolarctos_cinereus	#637f18	Phascolarctidae
Vombatus_ursinus	#af2090	Vombatidae
Erinaceus_europaeus	#a74885	Erinaceidae
Galemys_pyrenaicus	#908c39	Talpidae
Oryctolagus_cuniculus	#20f338	Leporidae
Ornithorhynchus_anatinus	#ee5e9d	Ornithorhynchidae
Chrysochloris_asiatica	#812770	Chrysochloridae
Equus_asinus	#6c5716	Equidae
Equus_caballus	#6c5716	Equidae
Diceros_bicornis	#609f9a	Rhinocerotidae
Aotus_nancymaae	#1e7745	Aotidae
Callithrix_jacchus	#5df625	Cebidae
Cebus_imitator	#5df625	Cebidae
Saimiri_boliviensis	#5df625	Cebidae
Sapajus_apella	#5df625	Cebidae
Cercocebus_atys	#0e8dfd	Cercopithecidae
Chlorocebus_sabaeus	#0e8dfd	Cercopithecidae
Colobus_angolensis	#0e8dfd	Cercopithecidae
Macaca_fascicularis	#0e8dfd	Cercopithecidae
Macaca_mulatta	#0e8dfd	Cercopithecidae
Macaca_nemestrina	#0e8dfd	Cercopithecidae
Mandrillus_leucophaeus	#0e8dfd	Cercopithecidae
Papio_anubis	#0e8dfd	Cercopithecidae
Piliocolobus_tephrosceles	#0e8dfd	Cercopithecidae
Rhinopithecus_bieti	#0e8dfd	Cercopithecidae
Rhinopithecus_roxellana	#0e8dfd	Cercopithecidae
Theropithecus_gelada	#0e8dfd	Cercopithecidae
Microcebus_murinus	#094f77	Cheirogaleidae
Otolemur_garnettii	#cbc809	Galagidae
Gorilla_gorilla	#ab4535	Hominidae
Homo_sapiens	#ab4535	Hominidae
Pan_paniscus	#ab4535	Hominidae
Pan_troglodytes	#ab4535	Hominidae
Pongo_abelii	#ab4535	Hominidae
Nomascus_leucogenys	#c38131	Hylobatidae
Propithecus_coquereli	#93a4ca	Indriidae
Prolemur_simus	#29c647	Lemuridae
Carlito_syrichta	#53b67e	Tarsiidae
Loxodonta_africana	#ea9f71	Elephantidae
Fukomys_damarensis	#f90d5f	Bathyergidae
Heterocephalus_glaber	#f90d5f	Bathyergidae
Castor_canadensis	#91b138	Castoridae
Cavia_porcellus	#f0b33f	Caviidae
Chinchilla_lanigera	#cdfb02	Chinchillidae
Cricetulus_griseus	#327a96	Cricetidae
Mesocricetus_auratus	#327a96	Cricetidae
Microtus_ochrogaster	#327a96	Cricetidae
Neotoma_lepida	#327a96	Cricetidae
Peromyscus_maniculatus	#327a96	Cricetidae
Jaculus_jaculus	#7f6537	Dipodidae
Dipodomys_ordii	#5feb3d	Heteromyidae
Mus_musculus	#d1e038	Muridae
Mus_spicilegus	#d1e038	Muridae
Rattus_norvegicus	#d1e038	Muridae
Octodon_degus	#b203d5	Octodontidae
Ictidomys_tridecemlineatus	#a962e7	Sciuridae
Marmota_marmota	#a962e7	Sciuridae
Marmota_monax	#a962e7	Sciuridae
Sciurus_vulgaris	#a962e7	Sciuridae
Spermophilus_dauricus	#a962e7	Sciuridae
Urocitellus_parryii	#a962e7	Sciuridae
Nannospalax_galili	#63f2cf	Spalacidae
Tupaia_chinensis	#a92fd1	Tupaiidae
Trichechus_manatus	#3a7891	Trichechidae
Orycteropus_afer	#2eb680	Orycteropodidae
Eptatretus_burgeri	#11faa7	Myxinidae
Latimeria_chalumnae	#6df1c6	Coelacanthidae
Alligator_mississippiensis	#37eacb	Alligatoridae
Alligator_sinensis	#37eacb	Alligatoridae
Crocodylus_porosus	#d91dbb	Crocodylidae
Chelonia_mydas	#7acb09	Cheloniidae
Chelydra_serpentina	#57ec2b	Chelydridae
Chrysemys_picta	#98d339	Emydidae
Terrapene_carolina	#98d339	Emydidae
Mauremys_mutica	#7a605f	Geoemydidae
Pelusios_castaneus	#01af4c	Pelomedusidae
Platysternon_megacephalum	#01b913	Platysternidae
Chelonoidis_abingdonii	#c29a8f	Testudinidae
Gopherus_agassizii	#c29a8f	Testudinidae
Gopherus_evgoodei	#c29a8f	Testudinidae
Pelodiscus_sinensis	#4c48a6	Trionychidae
Actinia_tenebrosa	#88dadb	Actiniidae
Exaiptasia_diaphana	#5b72ca	Aiptasiidae
Nematostella_vectensis	#49689f	Edwardsiidae
Paramuricea_clavata	#341101	Plexauridae
Pocillopora_damicornis	#243b6a	Pocilloporidae
Stylophora_pistillata	#243b6a	Pocilloporidae
Hydra_vulgaris	#1342cc	Hydridae
Clytia_hemisphaerica	#85377a	Clytiidae
Acanthaster_planci	#c0f169	Acanthasteridae
Patiria_miniata	#3485e7	Asterinidae
Strongylocentrotus_purpuratus	#e209ae	Strongylocentrotidae
Holothuria_leucospilota	#031d03	Holothuriidae
Apostichopus_japonicus	#a0b988	Stichopodidae
Dreissena_polymorpha	#06fe1c	Dreissenidae
Mytilus_coruscus	#956bfa	Mytilidae
Mytilus_edulis	#956bfa	Mytilidae
Mytilus_galloprovincialis	#956bfa	Mytilidae
Crassostrea_gigas	#65a0b2	Ostreidae
Crassostrea_virginica	#65a0b2	Ostreidae
Mizuhopecten_yessoensis	#38b272	Pectinidae
Octopus_vulgaris	#e866b2	Octopodidae
Sepia_pharaonis	#df2f97	Sepiidae
Pomacea_canaliculata	#e2b0ae	Ampullariidae
Lottia_gigantea	#1ce993	Lottiidae
Elysia_chlorotica	#43fb66	Plakobranchidae
Candidula_unifasciata	#fa74d1	Geomitridae
Plectus_sambesii	#33ab61	Plectidae
Ditylenchus_dipsaci	#fe1ede	Anguinidae
Anisakis_simplex	#c078ed	Anisakidae
Bursaphelenchus_okinawaensis	#f1c063	Aphelenchoididae
Bursaphelenchus_xylophilus	#f1c063	Aphelenchoididae
Parascaris_equorum	#aa277d	Ascarididae
Parascaris_univalens	#aa277d	Ascarididae
Acrobeloides_nanus	#a2a07d	Cephalobidae
Dracunculus_medinensis	#d42466	Dracunculidae
Gongylonema_pulchrum	#2f3c96	Gongylonematidae
Globodera_rostochiensis	#e972f5	Heteroderidae
Meloidogyne_enterolobii	#bf9e98	Meloidogynidae
Meloidogyne_floridensis	#bf9e98	Meloidogynidae
Meloidogyne_graminicola	#bf9e98	Meloidogynidae
Meloidogyne_incognita	#bf9e98	Meloidogynidae
Meloidogyne_javanica	#bf9e98	Meloidogynidae
Pristionchus_pacificus	#4cfd81	Neodiplogasteridae
Acanthocheilonema_viteae	#bec030	Onchocercidae
Brugia_malayi	#bec030	Onchocercidae
Brugia_pahangi	#bec030	Onchocercidae
Brugia_timori	#bec030	Onchocercidae
Cercopithifilaria_johnstoni	#bec030	Onchocercidae
Litomosoides_sigmodontis	#bec030	Onchocercidae
Loa_loa	#bec030	Onchocercidae
Onchocerca_flexuosa	#bec030	Onchocercidae
Onchocerca_ochengi	#bec030	Onchocercidae
Onchocerca_volvulus	#bec030	Onchocercidae
Wuchereria_bancrofti	#bec030	Onchocercidae
Enterobius_vermicularis	#984506	Oxyuridae
Halicephalobus_sp._NKZ332	#901984	Panagrolaimidae
Panagrellus_redivivus	#901984	Panagrolaimidae
Panagrolaimus_davidi	#901984	Panagrolaimidae
Panagrolaimus_sp._ES5	#901984	Panagrolaimidae
Panagrolaimus_sp._JU765	#901984	Panagrolaimidae
Panagrolaimus_sp._PS1159	#901984	Panagrolaimidae
Panagrolaimus_superbus	#901984	Panagrolaimidae
Caenorhabditis_angaria	#084af8	Rhabditidae
Caenorhabditis_auriculariae	#084af8	Rhabditidae
Caenorhabditis_bovis	#084af8	Rhabditidae
Caenorhabditis_brenneri	#084af8	Rhabditidae
Caenorhabditis_briggsae	#084af8	Rhabditidae
Caenorhabditis_elegans	#084af8	Rhabditidae
Caenorhabditis_japonica	#084af8	Rhabditidae
Caenorhabditis_latens	#084af8	Rhabditidae
Caenorhabditis_nigoni	#084af8	Rhabditidae
Caenorhabditis_remanei	#084af8	Rhabditidae
Diploscapter_pachys	#084af8	Rhabditidae
